id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
2378#2379,0.666667,0.666667,0.736842,0.636364,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,0.545454545455,0.263157904148,?,?,1.0,1.0,n,m,s,1
2915#2899,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1316#1319,0.153571,0.0,0.25,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
15600#15601,0.23125,0.11111099999999999,0.0869565,0.07692310000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.29411765933,1.0,1.0,m,n,s,-1
8173#8183,0.277778,0.0,0.315789,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
290#298,0.75,0.75,0.432432,0.44736800000000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
4415#4416,0.305556,0.0384615,0.3125,0.035714300000000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3479#3481,0.24081599999999997,0.035714300000000004,0.125,0.030302999999999997,1,1,1,1,1,1,1,1,0.127778,0.0196078,0.285714,0.0384615,?,?,?,?,0.545454545455,0.263157904148,?,?,0.666666666667,0.333333343267,n,m,n,-1
10141#10142,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.8,0.8,0.615385,0.621622,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,1
3133#3134,0.681818,0.6125,0.705882,0.48837200000000003,1,1,1,1,1,1,1,1,0.193122,0,0.178571,0,?,?,?,?,1.0,1.0,0.545454545455,0.263157904148,0.4,0.222222223878,s,n,n,-1
1110#1117,0.857143,0.857143,0.636364,0.652174,1,1,1,1,1,1,1,1,0.857143,0.857143,0.8,0.8125,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2194#2197,0.571429,0.571429,0.344828,0.37931,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12851#12852,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.08,0,0.111111,0,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
1670#1678,1.0,1.0,1.0,1.0,0.666667,0.666667,0.727273,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,1
10878#10879,0.17948699999999998,0.015872999999999998,0.13333299999999998,0.0227273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2893#2895,0.8,0.8,0.764706,0.777778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
988#990,0.666667,0.666667,0.214286,0.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
4758#4759,0.758333,0.661905,0.777778,0.636364,1,1,1,1,0.8,0.333333,0.8,0.333333,1,1,1,1,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
8199#8188,0.316429,0.04,0.25,0.0208333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,?,?,n,m,n,-1
9110#9116,0.05,0.0,0.15,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8203#8181,0.0945455,0.0,0.173913,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
11604#11605,0.214286,0.0333333,0.2,0.0322581,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.727272727273,0.411764711142,?,?,?,?,n,m,n,-1
2013#2022,0.653061,0.571429,0.6,0.41935500000000003,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1975#1972,0.653061,0.571429,0.6153850000000001,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15052#15006,0.552083,0.35,0.434783,0.34375,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8835#8841,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8042#8045,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2782#2799,0.453333,0.258242,0.23913,0.178571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8199#8181,0.197403,0.0816327,0.157895,0.055555600000000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
14523#14524,0.509524,0.266667,0.388889,0.214286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,n,m,n,-1
1150#1141,1.0,1.0,0.714286,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
794771#821079,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,1
1559#1562,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1075#1074,0.8,0.8,0.576923,0.576923,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
7316#7317,0.1875,0.0,0.117647,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
3516#3525,0.241905,0.0,0.25,0.0,1,1,1,1,1,1,1,1,0.366667,0.0888889,0.3,0.0540541,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
3683#3686,0.155102,0.0489796,0.291667,0.05,1,1,1,1,0.8,0.333333,0.8,0.333333,0.507937,0.335227,0.45,0.176471,?,?,?,?,?,?,?,?,0.75,0.5,m,m,n,-1
7199#7200,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9370#9371,0.2125,0.051282100000000004,0.125,0.06451609999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
2418#2421,0.75,0.75,0.571429,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1107#1109,0.857143,0.857143,0.2,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1544#1552,0.48,0.4,0.5,0.315789,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8338#8340,0.185185,0.0,0.166667,0.0,1,1,1,1,1,1,1,1,0.25974,0,0.25,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
463855#565775,0.168254,0.0797203,0.235294,0.0666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
1033#1034,0.5,0.5,0.269231,0.296296,1,1,1,1,1,1,1,1,0.8,0.8,0.72,0.777778,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1420#1425,0.5,0.5,0.388889,0.333333,0.611111,0.222222,0.625,0.666667,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3406#3407,1.0,1.0,1.0,1.0,1,1,1,1,0.8,0.333333,0.8,0.333333,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8267#8268,0.518519,0.375,0.571429,0.3,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
11335#11336,0.296825,0.0656863,0.214286,0.0851064,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,0.333333333333,0.142857149243,n,m,n,-1
6832#6834,0.458333,0.375,0.333333,0.272727,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
11723#11724,0.178571,0.0,0.166667,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,0.5,0.20000000298,n,m,n,-1
7265#7267,0.139286,0.04,0.166667,0.030302999999999997,1,1,1,1,0,0,0,0,0.8,0.8,0.791667,0.692308,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,1
2894#2910,0.666667,0.666667,0.541667,0.636364,1,1,1,1,1,1,1,1,0.697727,0.583333,0.689655,0.447368,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15436#15449,1.0,1.0,1.0,1.0,0.3125,0,0.105263,0,1,1,1,1,1,1,1,1,?,?,?,?,0.7,0.29411765933,?,?,?,?,n,m,n,-1
477825#785098,0.571429,0.571429,0.275862,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3659#3653,0.153409,0.0,0.15625,0.0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.212798,0.025,0.26087,0.0243902,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
14156#11925,0.3875,0.289141,0.357143,0.21052600000000002,1,1,1,1,0.8,0.333333,0.8,0.333333,0.75,0.75,0.842105,0.695652,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
4402#4403,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
11625#11626,0.5,0.5,0.352941,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,1
134#147,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2103#2112,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9161#9162,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1468#1469,0.666667,0.666667,0.583333,0.625,0.571429,0.363636,0.571429,0.363636,0.533333,0.27381,0.833333,0.444444,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9261#9262,0.357143,0.14285699999999998,0.166667,0.0869565,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1150#1154,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
10204#10205,0.291667,0.0,0.14285699999999998,0.0,1,1,1,1,1,1,1,1,0.397778,0.246667,0.277778,0.12,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8866#8870,0.666667,0.666667,0.666667,0.7,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2531#2530,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
84213#560953,0.152778,0.0,0.125,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1459#1464,0.614286,0.571429,0.48,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9112#9111,0.335556,0.105,0.2,0.0740741,1,1,1,1,1,1,1,1,0.888889,0.888889,0.75,0.764706,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4398#4399,0.625,0.307692,0.625,0.307692,1,1,1,1,0.8,0.571429,0.8,0.571429,0.666667,0.666667,0.928571,0.764706,?,?,?,?,1.0,1.0,?,?,0.666666666667,0.333333343267,s,m,n,1
907#919,1.0,1.0,0.25,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
883#886,0.8,0.8,0.227273,0.695652,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6241#6244,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8011#8012,0.369444,0.25,0.2,0.08888889999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
292#295,0.396825,0.28571399999999997,0.15,0.138889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1142#1151,0.371429,0.28571399999999997,0.23809499999999997,0.3125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1218#1220,1.0,1.0,0.611111,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
74#76,0.79,0.714286,0.581395,0.577778,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7313#7296,0.666667,0.666667,0.727273,0.818182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
3532#3536,0.166667,0.0,0.166667,0.0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.3875,0.25,0.428571,0.121212,?,?,?,?,?,?,?,?,0.4,0.25,m,m,n,-1
394#17,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
13832#11934,0.23280399999999998,0.025641000000000004,0.171429,0.0212766,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.20000000298,?,?,0.4,0.222222223878,n,m,n,-1
8184#8202,0.11111099999999999,0.0,0.181818,0.0,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
1647#1655,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
754#752,0.214815,0.0,0.205882,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,0.5,0.285714298487,n,m,n,-1
3697#3704,0.20102,0.0519481,0.136364,0.0666667,1,1,1,1,0.8,0.333333,0.8,0.333333,0.111111,0.0222222,0.24,0.0232558,?,?,?,?,?,?,?,?,0.4,0.25,m,m,n,-1
8951#8962,0.857143,0.857143,0.75,0.8636360000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,1
1383#1387,0.909091,0.909091,0.702703,0.72973,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,1
2400#2399,0.755556,0.694444,0.382353,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8203#8202,0.16,0.0,0.21739099999999997,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.333333343267,?,?,?,?,n,m,m,-1
293#291,0.857143,0.857143,0.6153850000000001,0.62963,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12765#12766,0.145455,0.0,0.333333,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
1928#1932,0.571429,0.571429,0.366667,0.4,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5960#5961,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.333333343267,m,m,n,1
5027#5028,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,0.8,0.8,0.678571,0.714286,?,?,?,?,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,1
1075#1082,0.8,0.8,0.576923,0.576923,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1652#1656,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
15423#15470,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,?,?,n,m,n,-1
1925#1936,0.571429,0.571429,0.366667,0.4,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4316#4319,0.84,0.8,0.62963,0.6875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
780#786,0.666667,0.666667,0.571429,0.6,?,?,?,?,?,?,?,?,?,?,?,?,0.930556,0.9125,0.83871,0.78125,1.0,1.0,?,?,?,?,s,m,n,1
1090#1102,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.521429,0.398333,0.363636,0.323529,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
874#880,0.8,0.8,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3950#3946,0.371429,0.28571399999999997,0.266667,0.2,1,1,1,1,1,1,1,1,0.392857,0.285714,0.375,0.148148,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
2730#2739,0.857143,0.857143,0.769231,0.785714,1,1,1,1,1,1,1,1,?,?,?,?,1,1,1,1,0.454545454545,0.277777791023,?,?,?,?,n,m,m,1
674#672,0.916667,0.825,0.8947370000000001,0.695652,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.210526317358,?,?,?,?,n,m,n,-1
14210#11919,0.37707199999999996,0.22222199999999998,0.3,0.173077,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.25,m,m,n,-1
8990#8994,0.571429,0.571429,0.363636,0.482759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1839#1843,0.857143,0.857143,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12040#12041,0.75,0.611111,0.571429,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.29411765933,0.5,0.29411765933,0.5,0.25,n,n,n,-1
8196#8199,0.190476,0.0,0.157895,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,?,?,?,?,n,m,n,-1
8895#8897,0.666667,0.666667,0.785714,0.857143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8261#8266,0.282987,0.12511,0.155844,0.05747130000000001,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12593#12594,0.47222200000000003,0.333333,0.388889,0.173913,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,?,?,1.0,1.0,n,m,s,1
271#275,1.0,1.0,1.0,1.0,0.642857,0.5625,0.642857,0.5625,1,1,1,1,0.909091,0.909091,0.69697,0.705882,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
3669#3675,0.414286,0.28571399999999997,0.451613,0.243902,1,1,1,1,1,1,1,1,0.507937,0.285714,0.4,0.117647,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
616#609,0.14285699999999998,0.0,0.166667,0.0,1,1,1,1,1,1,1,1,0.380952,0,0.375,0,?,?,?,?,?,?,?,?,0.75,0.25,m,m,n,-1
1275#1280,0.666667,0.666667,0.9,0.782609,0.833333,0.333333,1,1,?,?,?,?,0.138889,0.0222222,0.15,0.0277778,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1141#1167,0.388889,0.333333,0.52381,0.37037,1,1,1,1,1,1,1,1,0.666667,0.666667,0.311111,0.326087,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2192#2197,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1975#1973,0.666667,0.666667,0.5,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
361#364,0.857143,0.857143,0.652174,0.666667,1,1,1,1,?,?,?,?,0.75,0.75,0.882353,0.684211,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,1
7277#7280,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
138#152,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,m,m,s,1
4623#4624,0.5,0.5,0.636364,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
3286#3287,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.777778,0.733333,0.833333,0.714286,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5565#5574,0.6,0.6,0.44444399999999995,0.47618999999999995,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12883#12884,0.428571,0.304762,0.310345,0.21052600000000002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,0.5,0.285714298487,m,n,n,-1
193#190,0.15872999999999998,0.0,0.173913,0.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
3574#3576,0.8888889999999999,0.8888889999999999,0.8888889999999999,0.892857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1888#1889,0.6,0.5,0.153846,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8984#9006,0.5,0.5,0.315789,0.35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8250#8252,0.298942,0.0802469,0.22222199999999998,0.0408163,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1169#1155,0.857143,0.857143,0.857143,0.95,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
5626#5628,0.595238,0.571429,0.205882,0.35897399999999996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1256#1284,0.333333,0.333333,0.18918900000000002,0.216216,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,1
1937#1932,0.571429,0.571429,0.366667,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11159#11160,0.11111099999999999,0.0,0.1,0.0,0,0,0,0,0,0,0,0,0.12381,0.047619,0.166667,0.025,?,?,?,?,0.2,0.047619048506,?,?,?,?,n,m,n,-1
5941#5944,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
7269#7270,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2533#2535,0.666667,0.666667,0.42105299999999996,0.432432,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4315#4320,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.833333333333,0.625,?,?,1.0,1.0,n,m,s,1
2627#2629,0.488889,0.333333,0.318182,0.162162,1,1,1,1,0.2,0,0.2,0,0.862245,0.714286,0.789474,0.842105,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
142#144,0.363636,0.363636,0.291667,0.326087,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5637#5648,0.730159,0.666667,0.714286,0.560976,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9006#9008,0.666667,0.666667,0.42105299999999996,0.538462,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7565#7566,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
489265#533272,0.666667,0.666667,0.454545,0.478261,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8991#8997,0.666667,0.666667,0.42105299999999996,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4399#4402,0.47618999999999995,0.296296,0.555556,0.28571399999999997,1,1,1,1,0.8,0.571429,0.8,0.571429,0.666667,0.666667,0.928571,0.764706,?,?,?,?,1.0,1.0,?,?,0.666666666667,0.333333343267,s,m,n,1
14693#14694,0.272727,0.042105300000000005,0.352941,0.0606061,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
12228#12039,0.43842,0.243889,0.28125,0.19230799999999998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
3701#3703,0.166905,0.0333333,0.263158,0.030302999999999997,1,1,1,1,0.8,0.5,0.8,0.5,0.30625,0.0277778,0.291667,0.0238095,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
1402#1409,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
